size,name,pnm_sku,vendor_stock_number,unit_of_measure,pack_size,pack,price,case_price,category,sub_category
,"1/2"" x 5 yds. Clear 3M 4910 VHB? Tape",,VHB491012R,CS,1 Roll/Cs ,1,,,,1322
,"3/4"" x 5 yds. Clear 3M 4910 VHB? Tape",,VHB491034R,CS,1 Roll/Cs ,1,,,,1322
,"1"" x 5 yds. Clear 3M 4910 VHB? Tape",,VHB491001R,CS,1 Roll/Cs ,1,,,,1322
,"1/2"" x 5 yds. White 3M 4932 VHB? Tape",,VHB493212R,CS,1 Roll/Cs ,1,,,,1323
,"3/4"" x 5 yds. White 3M 4932 VHB? Tape",,VHB493234R,CS,1 Roll/Cs ,1,,,,1323
,"1"" x 5 yds. White 3M 4932 VHB? Tape",,VHB493201R,CS,1 Roll/Cs ,1,,,,1323
,"1"" x 5 yds. Black 3M 5962 VHB? Tape",,VHB596201R,CS,1 Roll/Cs ,1,,,,1324
,"1/2"" x 5 yds. Gray 3M 4991 VHB? Tape",,VHB499112R,CS,1 Roll/Cs ,1,,,,1325
,"1"" x 5 yds. Gray 3M 4991 VHB? Tape",,VHB499101R,CS,1 Roll/Cs ,1,,,,1325
,"1/2"" x 5 yds. Black 3M 5915 VHB? Tape",,VHB591512R,CS,1 Roll /Cs ,1,,,,1326
,"3/4"" x 5 yds. Black 3M 5915 VHB? Tape",,VHB591534R,CS,1 Roll/Cs ,1,,,,1326
,"1/2"" x 5 yds. Black 3M 5958FR VHB? Tape",,VHB595812R,CS,1 Roll/Cs ,1,,,,1327
,"1"" x 5 yds. Black 3M 5958FR VHB? Tape",,VHB595801R,CS,1 Roll/Cs ,1,,,,1327
,"1"" x 5 yds. Black 3M 4919F VHB? Tape",,VHB491901R,CS,1 Roll/Cs ,1,,,,1328
,"1/2"" x 5 yds. Black 3M 4947F VHB? Tape",,VHB494712R,CS,1 Roll/Cs ,1,,,,1329
,"3/4"" x 5 yds. Black 3M 4947F VHB? Tape",,VHB494734R,CS,1 Roll/Cs ,1,,,,1329
,"1"" x 5 yds. Black 3M 4947F VHB? Tape",,VHB494701R,CS,1 Roll/Cs ,1,,,,1329
,"1/2"" x 5 yds. Black 3M 4979F VHB? Tape",,VHB497912R,CS,1 Roll/Cs ,1,,,,1330
,"3/4"" x 5 yds. Black 3M 4979F VHB? Tape",,VHB497934R,CS,1 Roll/Cs ,1,,,,1330
,"1"" x 5 yds. Black 3M 4979F VHB? Tape",,VHB497901R,CS,1 Roll/Cs ,1,,,,1330
,"1/2"" x 5 yds. Gray 3M 4611 VHB? Tape",,VHB461112R,CS,1 Roll/Cs ,1,,,,1331
,"3/4"" x 5 yds. Gray 3M 4611 VHB? Tape",,VHB461134R,CS,1 Roll/Cs ,1,,,,1331
,"1"" x 5 yds. Gray 3M 4611 VHB? Tape",,VHB461101R,CS,1 Roll/Cs ,1,,,,1331
,"1/2"" x 5 yds. White 3M 4622 VHB? Tape",,VHB462212R,CS,1 Roll/Cs ,1,,,,1332
,"3/4"" x 5 yds. White 3M 4622 VHB? Tape",,VHB462234R,CS,1 Roll/Cs ,1,,,,1332
,"1"" x 5 yds. White 3M 4622 VHB? Tape",,VHB462201R,CS,1 Roll/Cs ,1,,,,1332
,"1"" x 5 yds. Gray 3M 4646 VHB? Tape",,VHB464601R,CS,1 Roll/Cs ,1,,,,1333
,"1/2"" x 5 yds. White 3M 4945 VHB? Tape",,VHB494512R,CS,1 Roll/Cs ,1,,,,1334
,"3/4"" x 5 yds. White 3M 4945 VHB? Tape",,VHB494534R,CS,1 Roll/Cs ,1,,,,1334
,"1"" x 5 yds. White 3M 4945 VHB? Tape",,VHB494501R,CS,1 Roll/Cs ,1,,,,1334
,"2"" x 5 yds. White 3M 4945 VHB? Tape",,VHB494502R,CS,1 Roll/Cs ,1,,,,1334
,"1/2"" x 5 yds. Gray 3M 4943F VHB? Tape",,VHB494312R,CS,1 Roll/Cs ,1,,,,1335
,"3/4"" x 5 yds. Gray 3M 4943F VHB? Tape",,VHB494334R,CS,1 Roll/Cs ,1,,,,1335
,"1"" x 5 yds. Gray 3M 4943F VHB? Tape",,VHB494301R,CS,1 Roll/Cs ,1,,,,1335
,"1/2"" x 5 yds. White 3M 4951 VHB? Tape",,VHB495112R,CS,1 Roll/Cs ,1,,,,1336
,"3/4"" x 5 yds. White 3M 4951 VHB? Tape",,VHB495134R,CS,1 Roll/Cs ,1,,,,1336
,"1"" x 5 yds. White 3M 4951 VHB? Tape",,VHB495101R,CS,1 Roll/Cs ,1,,,,1336
,"3/4"" x 5 yds. Gray 3M 4957F VHB? Tape",,VHB495734R,CS,1 Roll/Cs ,1,,,,1337
,"1"" x 5 yds. Gray 3M 4957F VHB? Tape",,VHB495701R,CS,1 Roll/Cs ,1,,,,1337
,"2"" x 110 yds. - ""Tamper Evident"" Tape Logic? Security Tape",,T902ST01,CS,36 Rolls/Cs ,1,,,,1338
,"2"" x 110 yds. ""Tamper Evident"" Print (6 Pack) Tape Logic? Security Tape",,T902ST016PK,CS,6 Rolls/Cs ,1,,,,1338
,"3"" x 110 yds. - ""Tamper Evident"" Tape Logic? Security Tape",,T905ST01,CS,24 Rolls/Cs ,1,,,,1338
,"3"" x 110 yds. ""Tamper Evident"" Print (6 Pack) Tape Logic? Security Tape",,T905ST016PK,CS,6 Rolls/Cs ,1,,,,1338
,"2"" x 110 yds. - ""If Seal Has Been..."" Tape Logic? Security Tape",,T902ST02,CS,36 Rolls/Cs ,1,,,,1338
,"2"" x 110 yds. ""If Seal Has Been..."" Print (6 Pack) Tape Logic? Security Tape",,T902ST026PK,CS,6 Rolls/Cs ,1,,,,1338
,"3"" x 110 yds. - ""If Seal Has Been..."" Tape Logic? Security Tape",,T905ST02,CS,24 Rolls/Cs ,1,,,,1338
,"3"" x 110 yds. ""If Seal Has Been..."" Print (6 Pack) Tape Logic? Security Tape",,T905ST026PK,CS,6 Rolls/Cs ,1,,,,1338
,"2"" x 110 yds. - TL ""Security Tape"" Print Tape Logic? Security Tape",,T902ST03,CS,36 Rolls/Cs ,1,,,,1338
,"2"" x 110 yds. ""Security Tape"" Print (6 Pack) Tape Logic? Security Tape",,T902ST036PK,CS,6 Rolls/Cs ,1,,,,1338
,"3"" x 110 yds. - ""Security Tape"" Print Tape Logic? Security Tape",,T905ST03,CS,24 Rolls/Cs ,1,,,,1338
,"3"" x 110 yds. ""Security Tape"" Print (6 Pack) Tape Logic? Security Tape",,T905ST036PK,CS,6 Rolls/Cs ,1,,,,1338
,"2"" x 110 yds. Clear 3M 3779 Pre-Printed Carton Sealing Tape",,T9023779,CS,36/Cs/60Cs/Skid,1,,,,1339
,"2"" x 110 yds. Clear (6 Pack) 3M 3779 Pre-Printed Carton Sealing Tape",,T90237796PK,CS,6 Rolls/Cs ,1,,,,1339
,"3"" x 110 yds. Clear 3M 3779 Pre-Printed Carton Sealing Tape",,T9053779,CS,24/Cs-60Cs/Skid,1,,,,1339
,"3"" x 110 yds. (6 Pack) 3M 3779 Pre-Printed Carton Sealing Tape",,T90537796PK,CS,6 Rolls/Cs ,1,,,,1339
,"2"" x 1000 yds. Clear 3M 3779 Pre-Printed Carton Sealing Tape",,T9033779,CS,6 Rolls/Cs ,1,,,,1340
,"3"" x 1000 yds. Clear 3M 3779 Pre-Printed Carton Sealing Tape",,T90333779,CS,4 Rolls/Cs ,1,,,,1340
,"2"" x 110 yds. Clear 3M 3199 Security Tape",,T9023199,CS,36 Rolls/Cs ,1,,,,1341
,"2"" x 110 yds. Clear (6 Pack) 3M 3199 Security Tape",,T90231996PK,CS,6 Rolls/Cs ,1,,,,1341
,"2"" x 60 yds. Red Tape Logic? Secure Tape",,T90160RD,CS,36 Rolls/Cs ,1,,,,1342
,"2"" x 60 yds. Red (1 Pack) Tape Logic? Secure Tape",,T90160RD1PK,CS,1 Roll/Cs ,1,,,,1342
,"2"" x 60 yds. Blue Tape Logic? Secure Tape",,T90160BE,CS,36 Rolls/Cs ,1,,,,1342
,"2"" x 60 yds. Blue (1 Pack) Tape Logic? Secure Tape",,T90160BE1PK,CS,1 Roll/Cs ,1,,,,1342
,"3"" x 60 yds. Red Tape Logic? Secure Tape",,T90460RD,CS,24 Rolls/Cs ,1,,,,1342
,"3"" x 60 yds. Red (1 Pack) Tape Logic? Secure Tape",,T90460RD1PK,CS,1 Roll/Cs ,1,,,,1342
,"3"" x 60 yds. Blue Tape Logic? Secure Tape",,T90460BE,CS,24 Rolls/Cs ,1,,,,1342
,"3"" x 60 yds. Blue (1 Pack) Tape Logic? Secure Tape",,T90460BE1PK,CS,1 Roll/Cs ,1,,,,1342
,"2"" x 9"" Red Tape Logic? Secure Tape Strips",,T902009,CS,100 Strip/Cs,1,,,,1343
,"2"" x 5 3/4"" Red Tape Logic? Security Strips on a Roll",,T90257RD,CS,24 Rolls/Cs ,1,,,,1344
,"2"" x 5 3/4"" Red (1 Pack) Tape Logic? Security Strips on a Roll",,T90257RD1PK,CS,1 Roll/Cs ,1,,,,1344
,"2"" x 5 3/4"" Blue Tape Logic? Security Strips on a Roll",,T90257BE,CS,24 Rolls/Cs ,1,,,,1344
,"2"" x 5 3/4"" Blue (1 Pack) Tape Logic? Security Strips on a Roll",,T90257BE1PK,CS,1 Roll/Cs ,1,,,,1344
,"3"" x 1000' - Barricade Tape ""Caution""",,T968CCC,CS,4 Rolls/Cs ,1,,,,1345
,"3"" x 1000' - Barricade Tape ""Caution Do Not Enter""",,T968CDN,CS,4 Rolls/Cs ,1,,,,1345
,"3"" x 1000' - Barricade Tape ""Danger""",,T968DDD,CS,4 Rolls/Cs ,1,,,,1345
,"1"" x 60 yds. Industrial Aluminum Foil Tape",,T965003,CS,36 Rolls/cs ,1,,,,1346
,"1"" x 60 yds. (1 Pack) Industrial Aluminum Foil Tape",,T9650031PK,CS,1 Roll/Cs ,1,,,,1346
,"2"" x 60 yds. Industrial Aluminum Foil Tape",,T967003,CS,24 Rolls/Cs ,1,,,,1346
,"2"" x 60 yds. (1 Pack) Industrial Aluminum Foil Tape",,T9670031PK,CS,1 Roll/Cs ,1,,,,1346
,"3"" x 60 yds. Industrial Aluminum Foil Tape",,T968003,CS,12 Rolls/Cs ,1,,,,1346
,"3"" x 60 yds. (1 Pack) Industrial Aluminum Foil Tape",,T9680031PK,CS,1 Roll/Cs ,1,,,,1346
,"1/2"" x 60 yds. 3M - 425 Aluminum Foil Tape",,T963425,CS,72 Rolls/Cs ,1,,,,1347
,"1/2"" x 60 yds. (1 Pack) 3M - 425 Aluminum Foil Tape",,T9634251PK,CS,1 Roll/Cs ,1,,,,1347
,"3/4"" x 60 yds. 3M - 425 Aluminum Foil Tape",,T964425,CS,48 Rolls/Cs ,1,,,,1347
,"3/4"" x 60 yds. (1 Pack) 3M - 425 Aluminum Foil Tape",,T9644251PK,CS,1 Rolls/Cs ,1,,,,1347
,"1"" x 60 yds. 3M - 425 Aluminum Foil Tape",,T965425,CS,36 Rolls/Cs ,1,,,,1347
,"1"" x 60 yds. (1 Pack) 3M - 425 Aluminum Foil Tape",,T9654251PK,CS,1 Roll/Cs ,1,,,,1347
,"2"" x 5 yds. 3M - 425 Aluminum Foil Tape",,T967425R,CS,1 Roll/Cs ,1,,,,1347
,"2"" x 60 yds. 3M - 425 Aluminum Foil Tape",,T967425,CS,24/Cs-48Cs/Skid,1,,,,1347
,"2"" x 60 yds. (1 Pack) 3M - 425 Aluminum Foil Tape",,T9674251PK,CS,1 Roll/Cs ,1,,,,1347
,"3"" x 60 yds. 3M - 425 Aluminum Foil Tape",,T968425,CS,12 Rolls/Cs ,1,,,,1347
,"3"" x 60 yds. (1 Pack) 3M - 425 Aluminum Foil Tape",,T9684251PK,CS,1 Roll/Cs ,1,,,,1347
,"1/4"" x 18 yds. 3 Mil - PTFE Glass Cloth Tape",,T961213,CS,18 Yds/Roll ,1,,,,1348
,"3/8"" x 36 yds. 3 Mil - PTFE Glass Cloth Tape",,T962213,CS,1 Roll/Case,1,,,,1348
,"1/2"" x 36 yds. 3 Mil - PTFE Glass Cloth Tape",,T963213,CS,36 Yds/Roll ,1,,,,1348
,"3/4"" x 36 yds. 3 Mil - PTFE Glass Cloth Tape",,T964213,CS,36 Yds/Roll ,1,,,,1348
,"1"" x 18 yds. 3 Mil - PTFE Glass Cloth Tape",,T965213,CS,1 Roll/Case,1,,,,1348
,"1 1/2"" x 18 yds. 3 Mil - PTFE Glass Cloth Tape",,T966213,CS,18 Yds/Roll ,1,,,,1348
,"2"" x 18 yds. 3 Mil - PTFE Glass Cloth Tape",,T967213,CS,1 Roll/Case,1,,,,1348
,"3"" x 18 yds. 3 Mil - PTFE Glass Cloth Tape",,T968213,CS,18 Yds/Roll ,1,,,,1348
,"4"" x 18 yds. 3 Mil - PTFE Glass Cloth Tape",,T969213,CS,18 Yds/Roll ,1,,,,1348
,"1"" x 18 yds. 5 Mil - PTFE Glass Cloth Tape",,T965224,CS,18 Yds/Roll ,1,,,,1348
,"2"" x 18 yds. 5 Mil - PTFE Glass Cloth Tape",,T967224,CS,18 Yds/Roll ,1,,,,1348
,"1/2"" x 36 yds. 10 Mil - PTFE Glass Cloth Tape",,T963223,CS,36 Yds/Roll ,1,,,,1348
,"3/4"" x 36 yds. 10 Mil - PTFE Glass Cloth Tape",,T964223,CS,36 Yds/Roll ,1,,,,1348
,"1"" x 18 yds. 10 Mil - PTFE Glass Cloth Tape",,T965223,CS,18 Yds/Roll ,1,,,,1348
,"2"" x 18 yds. 10 Mil - PTFE Glass Cloth Tape",,T967223,CS,18 Yds/Roll ,1,,,,1348
,"1/2"" x 36 yds. 3M 5453 PTFE Glass Cloth Tape",,T9635453,CS,36 Yds/Roll ,1,,,,1349
,"3/4"" x 36 yds. 3M 5453 PTFE Glass Cloth Tape",,T9645453,CS,36 Yds/Roll ,1,,,,1349
,"1"" x 36 yds. 3M 5453 PTFE Glass Cloth Tape",,T9655453,CS,36 Yds/Roll ,1,,,,1349
,"1/8"" x 36 yds. 1 Mil Kapton? Tape",,T960291,CS,36 Yds/Roll ,1,,,,1350
,"1/4"" x 36 yds. 1 Mil Kapton? Tape",,T961291,CS,36 Yds/Roll ,1,,,,1350
,"3/8"" x 36 yds. 1 Mil Kapton? Tape",,T962291,CS,36 Yds/Roll ,1,,,,1350
,"1/2"" x 36 yds. 1 Mil Kapton? Tape",,T963291,CS,36 Yds/Roll ,1,,,,1350
,"3/4"" x 36 yds. 1 Mil Kapton? Tape",,T964291,CS,36 Yds/Roll ,1,,,,1350
,"1"" x 36 yds. 1 Mil Kapton? Tape",,T965291,CS,36 Yds/Roll ,1,,,,1350
,"1 1/4"" x 36 yds. 1 Mil Kapton? Tape",,T969291,CS,36 Yds/Roll ,1,,,,1350
,"1 1/2"" x 36 yds. 1 Mil Kapton? Tape",,T966291,CS,36 Yds/Roll ,1,,,,1350
,"2"" x 36 yds. 1 Mil Kapton? Tape",,T967291,CS,36 Yds/Roll ,1,,,,1350
,"3"" x 36 yds. 1 Mil Kapton? Tape",,T968291,CS,36 Yds/Roll ,1,,,,1350
,"1/2"" x 36 yds. 2 Mil Kapton? Tape",,T963292,CS,36 Yds/Roll ,1,,,,1350
,"3/4"" x 36 yds. 2 Mil Kapton? Tape",,T964292,CS,36 Yds/Roll ,1,,,,1350
,"1"" x 36 yds. 2 Mil Kapton? Tape",,T965292,CS,36 Yds/Roll ,1,,,,1350
,"2"" x 36 yds. 2 Mil Kapton? Tape",,T967292,CS,36 Yds/Roll ,1,,,,1350
,"1/4"" - 1 Mil - Kapton? Discs",,T961293,CS,1000/Roll ,1,,,,1351
,"1/2"" - 1 Mil - Kapton? Discs",,T963293,CS,1000/Roll ,1,,,,1351
,"3/4"" - 1 Mil - Kapton? Discs",,T964293,CS,500/Roll ,1,,,,1351
,"1/2"" x 72 yds. (2 Pack) Tape Logic? Green PET Tape",,T9634002PK,CS,2 Rolls/Cs ,1,,,,1352
,"1"" x 72 yds. (2 Pack) Tape Logic? Green PET Tape",,T9654002PK,CS,2 Rolls/Cs ,1,,,,1352
,"2"" x 72 yds. (2 Pack) Tape Logic? Green PET Tape",,T9674002PK,CS,2 Rolls/Cs ,1,,,,1352
,"1 1/2"" x 60 yds. 3M 8884 Stretchable Tape",,T9668884,CS,24/Cs-64Cs/Skid,1,,,,1353
,"1 1/2"" x 60 yds. (6 Pack) 3M 8884 Stretchable Tape",,T96688846PK,CS,6 Rolls/Cs ,1,,,,1353
,"1 1/2"" x 60 yds. 3M 8886 Stretchable Tape",,T9668886,CS,24/Cs-48Cs/Skid,1,,,,1353
,"1 1/2"" x 60 yds. (6 Pack) 3M 8886 Stretchable Tape",,T96688866PK,CS,6 Rolls/Cs ,1,,,,1353
,3M H38 Stretchable Tape Dispenser,,TDH38,EA,1 Each ,1,,,,1354
,"1/2"" x 36 yds. Scotch? 600 Transparent Tape",,T9631600,CS,12 Rolls/Cs ,1,,,,1355
,"3/4"" x 36 yds. Scotch? 600 Transparent Tape",,T9641600,CS,12 Rolls/Cs ,1,,,,1355
,"1/2"" x 72 yds. Scotch? 600 Transparent Tape",,T963600,CS,72/Cs-48Cs/Skid,1,,,,1355
,"1/2"" x 72 yds. (12 Pack) Scotch? 600 Transparent Tape",,T96360012PK,CS,12 Rolls/Cas,1,,,,1355
,"3/4"" x 72 yds. Scotch? 600 Transparent Tape",,T964600,CS,48/Cs-80Cs/Skid,1,,,,1355
,"3/4"" x 72 yds. (12 Pack) Scotch? 600 Transparent Tape",,T96460012PK,CS,12 Rolls/Cas,1,,,,1355
,"1"" x 72 yds. Scotch? 600 Transparent Tape",,T965600,CS,36/Cs-60Cs/Skid,1,,,,1355
,"1"" x 72 yds. (12 Pack) Scotch? 600 Transparent Tape",,T96560012PK,CS,12 Rolls/Cs ,1,,,,1355
,"1/2"" x 72 yds. Scotch? 610 Cellophane Tape",,T963610,CS,72/Cs-80Cs/Skid,1,,,,1356
,"1/2"" x 72 yds. (12 Pack) Scotch? - 610 Cellophane Tape",,T96361012PK,CS,12 Rolls/Cs ,1,,,,1356
,"3/4"" x 72 yds. Scotch? 610 Cellophane Tape",,T964610,CS,48/Cs-80Cs/Skid,1,,,,1356
,"3/4"" x 72 yds. (12 Pack) Scotch? 610 Cellophane Tape",,T96461012PK,CS,12 Roll/Cs ,1,,,,1356
,"1"" x 72 yds. Scotch? 610 Cellophane Tape",,T965610,CS,36/Cs-80Cs/Skid,1,,,,1356
,"1"" x 72 yds. (6 Pack) Scotch? 610 Cellophane Tape",,T9656106PK,CS,6 Rolls/Case,1,,,,1356
,"1/2"" x 36 yds. Scotch? 810 Magic? Tape (Permanent)",,T9631810,CS,12 Rolls/Cs ,1,,,,1357
,"3/4"" x 36 yds. Scotch? 810 Magic? Tape (Permanent)",,T9641810,CS,12 Rolls/Cs ,1,,,,1357
,"1"" x 36 yds. Scotch? 810 Magic? Tape (Permanent)",,T9651810,CS,12 Rolls/Cs ,1,,,,1357
,"1/2"" x 72 yds. Scotch? 810 Magic? Tape (Permanent)",,T963810,CS,12 Rolls/Cs ,1,,,,1357
,"3/4"" x 72 yds. Scotch? 810 Magic? Tape (Permanent)",,T964810,CS, ,1,,,,1357
,"1"" x 72 yds. Scotch? 810 Magic? Tape (Permanent)",,T965810,CS,12 Rolls/Cs ,1,,,,1357
,"1/2"" x 36 yds. Scotch? 811 Magic? Tape (Removable)",,T9631811,CS,12 Rolls/Cs ,1,,,,1357
,"3/4"" x 36 yds. Scotch? 811 Magic? Tape (Removable)",,T9641811,CS,12 Rolls/Cs ,1,,,,1358
,"3/4"" x 72 yds. Scotch? 811 Magic? Tape (Removable)",,T964811,CS,12 Rolls/Cs ,1,,,,1358
,"1"" x 72 yds. Scotch? 811 Magic? Tape (Removable)",,T965811,CS,12 Rolls/Cs ,1,,,,1358
,"1/2"" x 36 yds. Scotch? 665 Double Sided Tape (Permanent)",,T9531665,CS,12 Rolls/Cs ,1,,,,1359
,"1"" x 36 yds. Scotch? 665 Double Sided Tape (Permanent)",,T9551665,CS,12 Rolls/Cs ,1,,,,1359
,"1"" x 150' Black 3M SJ3542 Dual Lock? Fasteners",,DK3M111,CS,2 Rolls/Case,1,,,,1360
,1? x 150?? Black (1 Pack) 3M SJ3542 Dual Lock? Fasteners,,DK3M122,CS,1 Roll/Case ,1,,,,1360
,"1/2"" x 150' Black 3M SJ3540 Dual Lock? Fasteners",,DK3M123,CS,4 Rolls/Case,1,,,,1360
,"1/2"" x 150' Black (1 Pack) 3M SJ3540 Dual Lock? Fasteners",,DK3M124,CS,1 Roll/Case ,1,,,,1360
,"3/4"" x 150' Black 3M SJ3540 Dual Lock? Fasteners",,DK3M125,CS,2 Rolls/Case,1,,,,1360
,"3/4"" x 150' Black (1 Pack) 3M SJ3540 Dual Lock? Fasteners",,DK3M126,CS,1 Roll/Case ,1,,,,1360
,"1"" x 150' Black 3M SJ3540 Dual Lock? Fasteners",,DK3M115,CS,2 Rolls/Case,1,,,,1360
,"1"" x 150' Black (1 Pack) 3M SJ3540 Dual Lock? Fasteners",,DK3M127,CS,1 Roll/Case ,1,,,,1360
,"2"" x 150' Black 3M SJ3540 Dual Lock? Fasteners",,DK3M117,CS,1 Roll/Case,1,,,,1360
,"1"" x 150' Black 3M SJ3541 Dual Lock? Fasteners",,DK3M128,CS,2 Rolls/Case,1,,,,1360
,"1"" x 150' Black (1 Pack) 3M SJ3541 Dual Lock? Fasteners",,DK3M129,CS,1 Roll/Case ,1,,,,1360
,"1"" x 150' Black 3M SJ3552 Dual Lock? Fasteners",,DK3M130,CS,2 Rolls/Case,1,,,,1361
,"1"" x 150' Black (1 Pack) 3M SJ3552 Dual Lock? Fasteners",,DK3M131,CS,1 Roll/Case ,1,,,,1361
,"2"" x 150' Black 3M SJ3552 Dual Lock? Fasteners",,DK3M132,CS,2 Rolls/Case,1,,,,1361
,"1"" x 150' Black 3M SJ3550 Dual Lock? Fasteners",,DK3M133,CS,2 Rolls/Case,1,,,,1361
,"1"" x 150' Black (1 Pack) 3M SJ3550 Dual Lock? Fasteners",,DK3M134,CS,1 Roll/Case ,1,,,,1361
,"2"" x 150' Black 3M SJ3550 Dual Lock? Fasteners",,DK3M135,CS,1 Roll/Case ,1,,,,1361
,"1"" x 150' Clear 3M SJ3560 Dual Lock? Fasteners",,DK3M136,CS,2 Rolls/Case,1,,,,1361
,"1"" x 150' Clear (1 Pack) 3M SJ3560 Dual Lock? Fasteners",,DK3M137,CS,1 Roll/Case ,1,,,,1361
,"1"" x 150' Black 3M SJ3551 Dual Lock? Fasteners",,DK3M119,CS,2 Rolls/Case,1,,,,1361
,"1"" x 150' Black (1 Pack) 3M 3551 Dual Lock? Fasteners",,DK3M138,CS,1 Roll/Case ,1,,,,1361
,"2"" x 150' Black 3M SJ3551 Dual Lock? Fasteners",,DK3M120,CS,1 Roll/Case,1,,,,1361
,"1"" x 15' Black 3M MP3551/52 Dual Lock? Mini-Pack Fasteners",,DK3M101,CS,5 Rolls/Case,1,,,,1362
,"1"" x 15' Black 1 Pack 3M MP3551 Dual Lock? Mini Pack Fasteners",,DK3M1011PK,CS,1 Roll/Case,1,,,,1362
,"1"" x 15' Clear 3M MP3560 Dual Lock? Mini Pack Fasteners",,DK3M110,CS,5 Rolls/Case,1,,,,1362
,"1"" x 4.9 yds. Clear 3M MP3560 Dual Lock? Mini Pack Fasteners",,DK3M1101PK,CS,1 Roll/Case,1,,,,1362
,"1"" x 15' Black 3M MP3541/42 Dual Lock? Mini Pack Fasteners",,DK3M140,CS,5 Rolls/Case,1,,,,1363
,"1"" x 150' - Hook Black 3M SJ3526N Scotchmate? Fastener",,DK3M145,CS,3 Rolls/Case,1,,,,1364
,"1"" x 150' - Hook Black (1 Pack) 3M SJ3526N Scotchmate? Fastener",,DK3M146,CS,1 Roll/Case ,1,,,,1364
,"1"" x 150' - Loop Black 3M SJ3527N Scotchmate? Fastener",,DK3M147,CS,3 Rolls/Case,1,,,,1364
,"1"" x 150' - Loop Black (1 Pack) 3M SJ3527N Scotchmate? Fastener",,DK3M148,CS,1 Roll/Case ,1,,,,1364
,"1"" x 150' - Hook White 3M SJ3526N Scotchmate? Fastener",,DK3M149,CS,3 Rolls/Case,1,,,,1364
,"1"" x 150' - Hook White (1 Pack) 3M SJ3526N Scotchmate? Fastener",,DK3M150,CS,1 Roll/Case ,1,,,,1364
,"1"" x 150' - Loop White 3M SJ3527N Scotchmate? Fastener",,DK3M151,CS,3 Rolls/Case,1,,,,1364
,"1"" x 150' - Loop White (1 Pack) 3M SJ3527N Scotchmate? Fastener",,DK3M152,CS,1 Roll/Case ,1,,,,1364
,"1"" x 150' - Hook Black 3M SJ3572 Scotchmate? Fastener",,DK3M153,CS,3 Rolls/Case,1,,,,1365
,"1"" x 150' - Hook Black (1 Pack) 3M SJ3572 Scotchmate? Fastener",,DK3M154,CS,1 Roll/Case ,1,,,,1365
,"1"" x 150' - Loop Black 3M SJ3571 Scotchmate? Fastener",,DK3M155,CS,3 Rolls/Case,1,,,,1365
,"1"" x 150' - Loop Black (1 Pack) 3M SJ3571 Scotchmate? Fastener",,DK3M156,CS,1 Roll/Case ,1,,,,1365
,"1"" x 150' - Hook White 3M SJ3572 Scotchmate? Fastener",,DK3M157,CS,3 Rolls/Case,1,,,,1365
,"1"" x 150' - Hook White (1 Pack) 3M SJ3572 Scotchmate? Fastener",,DK3M158,CS,1 Roll/Case ,1,,,,1365
,"1"" x 150' - Loop White 3M SJ3571 Scotchmate? Fastener",,DK3M159,CS,3 Rolls/Case,1,,,,1365
,"1"" x 150' - Loop White (1 Pack) 3M SJ3571 Scotchmate? Fastener",,DK3M160,CS,1 Roll/Case ,1,,,,1365
,"1"" x 15' Black 3M MP3526N/MP3527N Scotchmate? Combo Pack Fasteners",,DK3M161,CS,5 Rolls/Case,1,,,,1366
,"1"" x 15' Black (1 Pack) 3M MP3526N/MP3527N Scotchmate? Combo Pack Fasteners",,DK3M162,CS,1 Roll/Case ,1,,,,1366
,"1"" x 15' White 3M MP3526N/MP3527N Scotchmate? Combo Pack Fasteners",,DK3M163,CS,5 Rolls/Case,1,,,,1366
,"1"" x 15' White (1 Pack) 3M MP3526N/MP3527N Scotchmate? Combo Pack Fasteners",,DK3M164,CS,1 Roll/Case ,1,,,,1366
,"3/4"" x 15' - Black VELCRO? Brand Tape - Combo Packs",,VEL101,CS,"=""3/4"" x 15' """,1,,,,1367
,"3/4"" x 15' - White VELCRO? Brand Tape - Combo Packs",,VEL102,CS,"=""3/4"" x 15' """,1,,,,1367
,"3/4"" x 15' - Clear VELCRO? Brand Tape - Combo Pack",,VEL150,CS,"=""3/4"" x 15' """,1,,,,1367
,"2"" x 15' - Black VELCRO? Brand Tape - Combo Packs",,VEL103,CS,"=""2"" x 15' """,1,,,,1367
,"2"" x 15' - White VELCRO? Brand Tape - Combo Packs",,VEL104,CS,"=""2"" x 15' """,1,,,,1367
,"3/4"" Dots - Beige VELCRO? Brand Tape - Combo Packs",,VEL105,CS,200/Case ,1,,,,1367
,"3/4"" Dots - Black VELCRO? Brand Tape - Combo Pack",,VEL152,CS,200/Case ,1,,,,1367
,"3/4"" Dots - White VELCRO? Brand Tape - Combo Pack",,VEL153,CS,200/Case ,1,,,,1367
,"3/4"" Dots - Clear VELCRO? Brand Tape - Combo Pack",,VEL151,CS,200/Case ,1,,,,1367
,"1/2"" x 75' - Hook - Black VELCRO? Brand Tape - Individual Strips",,VEL154,CS, ,1,,,,1368
,"1/2"" x 75' - Loop - Black VELCRO? Brand Tape - Individual Strips",,VEL155,CS, ,1,,,,1368
,"1/2"" x 75' - Hook - White VELCRO? Brand Tape - Individual Strips",,VEL156,CS, ,1,,,,1368
,"1/2"" x 75' - Loop - White VELCRO? Brand Tape - Individual Strips",,VEL157,CS, ,1,,,,1368
